HomeTeam,AwayTeam,FTHG,FTAG
Athletico-PR,Coritiba,2,0
Figueirense,Goias,0,1
Santos,Flamengo RJ,0,0
Sport Recife,Corinthians,1,4
Atletico-MG,Criciuma,0,0
Botafogo RJ,Vitoria,1,1
Chapecoense-SC,Palmeiras,2,0
Internacional,Cruzeiro,1,3
Criciuma,Coritiba,1,0
Palmeiras,Botafogo RJ,0,2
Sport Recife,Gremio,0,0
Goias,Vitoria,0,0
Internacional,Chapecoense-SC,2,0
Atletico-MG,Fluminense,2,0
Athletico-PR,Sao Paulo,2,2
Corinthians,Cruzeiro,1,0
Flamengo RJ,Figueirense,1,1
Bahia,Santos,0,2
Coritiba,Goias,3,0
Sao Paulo,Atletico-MG,2,1
Vitoria,Sport Recife,0,1
Chapecoense-SC,Bahia,2,1
Corinthians,Botafogo RJ,1,1
Cruzeiro,Flamengo RJ,3,0
Gremio,Palmeiras,0,0
Figueirense,Athletico-PR,1,3
Fluminense,Internacional,1,1
Santos,Criciuma,2,0
Sport Recife,Bahia,1,0
Coritiba,Figueirense,0,2
Gremio,Goias,0,0
Sport Recife,Botafogo RJ,1,0
Bahia,Sao Paulo,0,2
Criciuma,Fluminense,3,2
Flamengo RJ,Athletico-PR,1,2
Corinthians,Internacional,2,1
Santos,Palmeiras,2,0
Cruzeiro,Vitoria,3,1
Atletico-MG,Bahia,1,1
Figueirense,Gremio,0,1
Sao Paulo,Chapecoense-SC,0,1
Botafogo RJ,Coritiba,1,0
Internacional,Flamengo RJ,4,0
Palmeiras,Cruzeiro,1,2
Vitoria,Corinthians,0,0
Athletico-PR,Criciuma,2,0
Fluminense,Santos,1,0
Goias,Sport Recife,0,0
Criciuma,Vitoria,1,3
Cruzeiro,Figueirense,5,0
Santos,Chapecoense-SC,3,0
Bahia,Internacional,0,1
Athletico-PR,Fluminense,0,3
Corinthians,Palmeiras,2,0
Goias,Sao Paulo,2,1
Sport Recife,Atletico-MG,2,1
Flamengo RJ,Botafogo RJ,1,0
Gremio,Coritiba,2,3
Botafogo RJ,Cruzeiro,1,1
Sao Paulo,Criciuma,1,1
Vitoria,Gremio,2,1
Chapecoense-SC,Flamengo RJ,1,0
Coritiba,Corinthians,0,0
Figueirense,Sport Recife,3,0
Palmeiras,Bahia,1,1
Atletico-MG,Athletico-PR,3,1
Fluminense,Goias,2,0
Internacional,Santos,1,0
Chapecoense-SC,Atletico-MG,1,1
Bahia,Goias,1,0
Criciuma,Cruzeiro,0,0
Fluminense,Coritiba,1,1
Athletico-PR,Botafogo RJ,2,0
Flamengo RJ,Sport Recife,1,0
Internacional,Gremio,2,0
Santos,Corinthians,0,1
Atletico-MG,Palmeiras,2,1
Chapecoense-SC,Figueirense,0,1
Sao Paulo,Vitoria,3,1
Goias,Internacional,0,1
Corinthians,Bahia,1,1
Coritiba,Flamengo RJ,0,1
Cruzeiro,Santos,3,0
Gremio,Criciuma,2,0
Palmeiras,Sao Paulo,1,2
Vitoria,Chapecoense-SC,0,0
Botafogo RJ,Fluminense,2,0
Figueirense,Atletico-MG,2,2
Sport Recife,Athletico-PR,1,1
Figueirense,Botafogo RJ,1,0
Santos,Athletico-PR,2,0
Sport Recife,Palmeiras,2,1
Bahia,Criciuma,0,0
Coritiba,Vitoria,2,0
Chapecoense-SC,Fluminense,1,0
Flamengo RJ,Atletico-MG,2,1
Internacional,Sao Paulo,0,1
Corinthians,Goias,5,2
Cruzeiro,Gremio,1,0
Atletico-MG,Internacional,1,0
Botafogo RJ,Chapecoense-SC,1,0
Palmeiras,Coritiba,1,0
Criciuma,Flamengo RJ,0,2
Fluminense,Sport Recife,4,0
Gremio,Corinthians,2,1
Sao Paulo,Santos,2,1
Vitoria,Figueirense,0,1
Athletico-PR,Bahia,0,0
Goias,Cruzeiro,0,1
Cruzeiro,Chapecoense-SC,4,2
Palmeiras,Internacional,0,1
Botafogo RJ,Santos,1,0
Corinthians,Fluminense,1,1
Coritiba,Atletico-MG,0,0
Figueirense,Sao Paulo,1,1
Sport Recife,Criciuma,2,0
Goias,Athletico-PR,3,1
Gremio,Bahia,1,0
Vitoria,Flamengo RJ,1,2
Flamengo RJ,Gremio,0,1
Santos,Vitoria,3,1
Chapecoense-SC,Goias,0,0
Atletico-MG,Botafogo RJ,1,0
Criciuma,Corinthians,0,0
Fluminense,Cruzeiro,3,3
Sao Paulo,Sport Recife,2,0
Athletico-PR,Palmeiras,1,1
Bahia,Coritiba,0,0
Internacional,Figueirense,2,3
Figueirense,Fluminense,1,1
Gremio,Athletico-PR,1,0
Palmeiras,Criciuma,1,0
Coritiba,Chapecoense-SC,3,0
Sport Recife,Santos,3,1
Botafogo RJ,Sao Paulo,2,4
Goias,Flamengo RJ,1,0
Vitoria,Internacional,2,0
Corinthians,Atletico-MG,1,0
Cruzeiro,Bahia,2,1
Chapecoense-SC,Sport Recife,3,1
Fluminense,Palmeiras,3,0
Santos,Coritiba,2,1
Bahia,Figueirense,3,0
Flamengo RJ,Corinthians,1,0
Internacional,Botafogo RJ,2,0
Sao Paulo,Cruzeiro,2,0
Atletico-MG,Gremio,0,0
Athletico-PR,Vitoria,2,0
Criciuma,Goias,1,0
Cruzeiro,Athletico-PR,2,0
Vitoria,Fluminense,3,1
Figueirense,Criciuma,1,1
Sport Recife,Internacional,0,0
Botafogo RJ,Bahia,2,3
Coritiba,Sao Paulo,3,1
Palmeiras,Flamengo RJ,2,2
Corinthians,Chapecoense-SC,1,1
Goias,Atletico-MG,2,3
Gremio,Santos,0,0
Athletico-PR,Internacional,0,1
Criciuma,Botafogo RJ,1,1
Corinthians,Sao Paulo,3,2
Cruzeiro,Atletico-MG,2,3
Flamengo RJ,Fluminense,1,1
Sport Recife,Coritiba,1,0
Vitoria,Bahia,2,1
Goias,Palmeiras,6,0
Gremio,Chapecoense-SC,1,0
Santos,Figueirense,3,1
Coritiba,Cruzeiro,1,2
Internacional,Criciuma,3,0
Bahia,Sport Recife,1,0
Chapecoense-SC,Athletico-PR,3,0
Figueirense,Corinthians,1,0
Fluminense,Gremio,0,0
Sao Paulo,Flamengo RJ,2,2
Botafogo RJ,Goias,1,0
Palmeiras,Vitoria,2,0
Atletico-MG,Santos,3,2
Chapecoense-SC,Criciuma,1,1
Sport Recife,Cruzeiro,0,0
Sao Paulo,Fluminense,1,3
Atletico-MG,Vitoria,2,0
Athletico-PR,Corinthians,1,0
Bahia,Flamengo RJ,2,1
Botafogo RJ,Gremio,0,2
Figueirense,Palmeiras,3,1
Internacional,Coritiba,4,2
Santos,Goias,2,0
Palmeiras,Chapecoense-SC,4,2
Coritiba,Athletico-PR,1,0
Flamengo RJ,Santos,0,1
Fluminense,Bahia,1,1
Gremio,Sao Paulo,0,1
Vitoria,Botafogo RJ,2,1
Corinthians,Sport Recife,3,0
Criciuma,Atletico-MG,3,1
Cruzeiro,Internacional,2,1
Goias,Figueirense,1,0
Botafogo RJ,Palmeiras,0,1
Coritiba,Criciuma,1,0
Sao Paulo,Athletico-PR,1,0
Vitoria,Goias,2,2
Cruzeiro,Corinthians,0,1
Figueirense,Flamengo RJ,1,2
Gremio,Sport Recife,2,0
Fluminense,Atletico-MG,0,0
Santos,Bahia,1,0
Chapecoense-SC,Internacional,5,0
Botafogo RJ,Corinthians,1,0
Goias,Coritiba,3,0
Palmeiras,Gremio,2,1
Atletico-MG,Sao Paulo,1,0
Bahia,Chapecoense-SC,0,1
Flamengo RJ,Cruzeiro,3,0
Internacional,Fluminense,2,1
Athletico-PR,Figueirense,3,0
Criciuma,Santos,3,0
Sport Recife,Vitoria,1,2
Fluminense,Criciuma,4,2
Goias,Gremio,0,0
Sao Paulo,Bahia,2,1
Atletico-MG,Chapecoense-SC,1,0
Athletico-PR,Flamengo RJ,2,1
Figueirense,Coritiba,4,0
Internacional,Corinthians,1,2
Palmeiras,Santos,1,3
Botafogo RJ,Sport Recife,1,1
Vitoria,Cruzeiro,0,1
Bahia,Atletico-MG,1,1
Corinthians,Vitoria,2,1
Criciuma,Athletico-PR,0,1
Cruzeiro,Palmeiras,1,1
Flamengo RJ,Internacional,2,0
Coritiba,Botafogo RJ,2,0
Gremio,Figueirense,1,0
Chapecoense-SC,Sao Paulo,0,0
Santos,Fluminense,0,1
Sport Recife,Goias,0,1
Figueirense,Cruzeiro,1,1
Fluminense,Athletico-PR,2,1
Palmeiras,Corinthians,1,1
Atletico-MG,Sport Recife,3,2
Chapecoense-SC,Santos,1,1
Coritiba,Gremio,1,1
Vitoria,Criciuma,3,1
Botafogo RJ,Flamengo RJ,2,1
Internacional,Bahia,2,0
Sao Paulo,Goias,3,0
Goias,Fluminense,0,2
Gremio,Vitoria,1,0
Corinthians,Coritiba,2,2
Criciuma,Sao Paulo,1,2
Cruzeiro,Botafogo RJ,2,1
Santos,Internacional,1,2
Sport Recife,Figueirense,1,0
Athletico-PR,Atletico-MG,1,0
Flamengo RJ,Chapecoense-SC,3,0
Bahia,Palmeiras,0,1
Coritiba,Fluminense,1,0
Palmeiras,Atletico-MG,0,2
Botafogo RJ,Athletico-PR,0,2
Figueirense,Chapecoense-SC,1,0
Gremio,Internacional,4,1
Sport Recife,Flamengo RJ,2,2
Vitoria,Sao Paulo,1,2
Corinthians,Santos,1,0
Cruzeiro,Criciuma,3,1
Goias,Bahia,3,0
Sao Paulo,Internacional,1,1
Criciuma,Gremio,0,3
Fluminense,Botafogo RJ,1,0
Athletico-PR,Sport Recife,0,1
Bahia,Corinthians,1,2
Flamengo RJ,Coritiba,3,2
Internacional,Goias,1,0
Santos,Cruzeiro,0,1
Atletico-MG,Figueirense,1,1
Chapecoense-SC,Vitoria,0,1
Sao Paulo,Palmeiras,2,0
Athletico-PR,Santos,1,1
Botafogo RJ,Figueirense,0,1
Criciuma,Bahia,0,1
Goias,Corinthians,0,1
Vitoria,Coritiba,1,1
Atletico-MG,Flamengo RJ,4,0
Palmeiras,Sport Recife,0,2
Fluminense,Chapecoense-SC,1,4
Gremio,Cruzeiro,1,2
Internacional,Atletico-MG,2,1
Bahia,Athletico-PR,1,2
Cruzeiro,Goias,2,1
Figueirense,Vitoria,2,0
Flamengo RJ,Criciuma,1,1
Santos,Sao Paulo,0,1
Sport Recife,Fluminense,2,2
Chapecoense-SC,Botafogo RJ,2,0
Corinthians,Gremio,1,0
Coritiba,Palmeiras,2,0
Criciuma,Sport Recife,2,2
Internacional,Palmeiras,3,1
Flamengo RJ,Vitoria,4,0
Chapecoense-SC,Cruzeiro,1,1
Fluminense,Corinthians,5,2
Santos,Botafogo RJ,2,0
Sao Paulo,Figueirense,1,1
Atletico-MG,Coritiba,1,2
Athletico-PR,Goias,1,0
Bahia,Gremio,1,0
Corinthians,Criciuma,2,1
Figueirense,Internacional,1,2
Botafogo RJ,Atletico-MG,0,0
Coritiba,Bahia,3,2
Cruzeiro,Fluminense,2,1
Goias,Chapecoense-SC,4,2
Gremio,Flamengo RJ,1,1
Palmeiras,Athletico-PR,1,1
Sport Recife,Sao Paulo,1,0
Vitoria,Santos,0,1
Chapecoense-SC,Coritiba,2,1
Palmeiras,Atletico-MG,2,2
Fluminense,Joinville,1,0
Gremio,Ponte Preta,3,3
Athletico-PR,Internacional,3,0
Cruzeiro,Corinthians,0,1
Sao Paulo,Flamengo RJ,2,1
Sport Recife,Figueirense,4,1
Avai,Santos,1,1
Vasco,Goias,0,0
Coritiba,Gremio,2,0
Goias,Athletico-PR,2,0
Corinthians,Chapecoense-SC,1,0
Figueirense,Vasco,0,0
Atletico-MG,Fluminense,4,1
Flamengo RJ,Sport Recife,2,2
Santos,Cruzeiro,1,0
Internacional,Avai,1,0
Joinville,Palmeiras,0,0
Ponte Preta,Sao Paulo,1,0
Sao Paulo,Joinville,3,0
Vasco,Internacional,1,1
Gremio,Figueirense,1,0
Palmeiras,Goias,0,1
Athletico-PR,Atletico-MG,1,0
Avai,Flamengo RJ,2,1
Chapecoense-SC,Santos,1,0
Fluminense,Corinthians,0,0
Cruzeiro,Ponte Preta,1,1
Sport Recife,Coritiba,1,0
Coritiba,Avai,1,2
Ponte Preta,Chapecoense-SC,3,1
Joinville,Athletico-PR,1,2
Santos,Sport Recife,2,2
Atletico-MG,Vasco,3,0
Corinthians,Palmeiras,0,2
Goias,Gremio,1,1
Internacional,Sao Paulo,0,0
Figueirense,Cruzeiro,2,1
Flamengo RJ,Fluminense,2,3
Athletico-PR,Figueirense,1,0
Chapecoense-SC,Joinville,2,0
Vasco,Ponte Preta,0,3
Sao Paulo,Santos,3,2
Avai,Atletico-MG,1,4
Cruzeiro,Flamengo RJ,1,0
Gremio,Corinthians,3,1
Fluminense,Coritiba,2,0
Palmeiras,Internacional,1,1
Sport Recife,Goias,1,0
Atletico-MG,Cruzeiro,1,3
Flamengo RJ,Chapecoense-SC,1,0
Santos,Ponte Preta,2,2
Athletico-PR,Vasco,2,0
Joinville,Corinthians,0,1
Sao Paulo,Gremio,2,0
Internacional,Coritiba,2,0
Figueirense,Palmeiras,2,1
Fluminense,Sport Recife,0,0
Goias,Avai,0,1
Atletico-MG,Santos,2,2
Chapecoense-SC,Sao Paulo,0,1
Corinthians,Internacional,2,1
Coritiba,Flamengo RJ,0,1
Sport Recife,Joinville,2,1
Vasco,Cruzeiro,1,3
Ponte Preta,Goias,0,0
Avai,Figueirense,1,1
Gremio,Athletico-PR,2,1
Palmeiras,Fluminense,2,1
Figueirense,Internacional,0,0
Flamengo RJ,Atletico-MG,0,2
Santos,Corinthians,1,0
Sport Recife,Vasco,2,1
Gremio,Palmeiras,1,0
Cruzeiro,Chapecoense-SC,0,1
Athletico-PR,Coritiba,2,2
Joinville,Goias,2,1
Sao Paulo,Avai,1,1
Fluminense,Ponte Preta,2,0
Avai,Gremio,1,2
Chapecoense-SC,Sport Recife,1,1
Corinthians,Figueirense,2,1
Atletico-MG,Joinville,1,0
Coritiba,Cruzeiro,1,0
Goias,Fluminense,1,2
Palmeiras,Sao Paulo,4,0
Ponte Preta,Athletico-PR,2,1
Internacional,Santos,1,0
Vasco,Flamengo RJ,1,0
Sport Recife,Internacional,3,0
Vasco,Avai,1,0
Atletico-MG,Coritiba,2,0
Palmeiras,Chapecoense-SC,2,0
Athletico-PR,Sao Paulo,2,1
Gremio,Cruzeiro,1,0
Joinville,Flamengo RJ,0,1
Corinthians,Ponte Preta,2,0
Figueirense,Goias,3,1
Fluminense,Santos,2,1
Coritiba,Joinville,0,0
Chapecoense-SC,Vasco,1,0
Cruzeiro,Athletico-PR,2,0
Avai,Sport Recife,2,2
Goias,Corinthians,0,0
Santos,Gremio,1,3
Sao Paulo,Fluminense,0,0
Flamengo RJ,Figueirense,1,2
Internacional,Atletico-MG,1,3
Ponte Preta,Palmeiras,0,2
Chapecoense-SC,Gremio,1,0
Coritiba,Ponte Preta,0,0
Goias,Santos,4,1
Figueirense,Joinville,0,2
Palmeiras,Avai,3,0
Atletico-MG,Sport Recife,2,1
Internacional,Flamengo RJ,1,2
Vasco,Sao Paulo,0,4
Corinthians,Athletico-PR,2,0
Fluminense,Cruzeiro,1,0
Gremio,Vasco,2,0
Santos,Figueirense,3,0
Ponte Preta,Atletico-MG,0,2
Sao Paulo,Coritiba,3,1
Athletico-PR,Fluminense,1,2
Cruzeiro,Goias,1,0
Flamengo RJ,Corinthians,0,3
Joinville,Internacional,0,2
Avai,Chapecoense-SC,2,1
Sport Recife,Palmeiras,2,2
Flamengo RJ,Gremio,1,0
Internacional,Goias,2,1
Corinthians,Atletico-MG,1,0
Athletico-PR,Chapecoense-SC,1,0
Figueirense,Coritiba,0,0
Fluminense,Vasco,1,2
Palmeiras,Santos,1,0
Sport Recife,Sao Paulo,2,0
Cruzeiro,Avai,1,1
Joinville,Ponte Preta,1,1
Avai,Athletico-PR,1,2
Gremio,Sport Recife,1,1
Atletico-MG,Figueirense,1,0
Chapecoense-SC,Fluminense,2,1
Santos,Joinville,2,0
Coritiba,Corinthians,1,1
Goias,Flamengo RJ,0,1
Ponte Preta,Internacional,0,0
Sao Paulo,Cruzeiro,1,0
Vasco,Palmeiras,1,4
Atletico-MG,Sao Paulo,3,1
Corinthians,Vasco,3,0
Fluminense,Gremio,1,0
Coritiba,Goias,1,1
Palmeiras,Athletico-PR,0,1
Figueirense,Ponte Preta,3,1
Flamengo RJ,Santos,2,2
Internacional,Chapecoense-SC,0,0
Joinville,Avai,2,0
Sport Recife,Cruzeiro,0,0
Avai,Fluminense,1,0
Santos,Coritiba,3,0
Athletico-PR,Sport Recife,1,1
Vasco,Joinville,0,0
Cruzeiro,Palmeiras,2,1
Goias,Atletico-MG,0,0
Ponte Preta,Flamengo RJ,1,0
Sao Paulo,Corinthians,1,1
Chapecoense-SC,Figueirense,2,2
Gremio,Internacional,5,0
Coritiba,Palmeiras,2,1
Flamengo RJ,Athletico-PR,3,2
Goias,Chapecoense-SC,0,0
Santos,Vasco,1,0
Corinthians,Sport Recife,4,3
Figueirense,Sao Paulo,0,2
Internacional,Fluminense,1,0
Ponte Preta,Avai,2,0
Atletico-MG,Gremio,0,2
Joinville,Cruzeiro,3,0
Athletico-PR,Santos,0,0
Vasco,Coritiba,0,1
Sao Paulo,Goias,0,3
Palmeiras,Flamengo RJ,4,2
Avai,Corinthians,1,2
Cruzeiro,Internacional,0,0
Fluminense,Figueirense,2,1
Sport Recife,Ponte Preta,1,1
Chapecoense-SC,Atletico-MG,2,1
Gremio,Joinville,2,1
Goias,Vasco,3,0
Santos,Avai,5,2
Figueirense,Sport Recife,2,1
Coritiba,Chapecoense-SC,1,0
Ponte Preta,Gremio,0,0
Corinthians,Cruzeiro,3,0
Flamengo RJ,Sao Paulo,2,1
Internacional,Athletico-PR,2,0
Joinville,Fluminense,2,1
Atletico-MG,Palmeiras,2,1
Vasco,Figueirense,0,1
Sao Paulo,Ponte Preta,3,0
Avai,Internacional,3,0
Gremio,Coritiba,0,0
Chapecoense-SC,Corinthians,1,3
Fluminense,Atletico-MG,1,2
Palmeiras,Joinville,3,2
Sport Recife,Flamengo RJ,0,1
Athletico-PR,Goias,3,0
Cruzeiro,Santos,0,1
Internacional,Vasco,6,0
Joinville,Sao Paulo,0,0
Ponte Preta,Cruzeiro,1,2
Atletico-MG,Athletico-PR,0,1
Flamengo RJ,Avai,3,0
Corinthians,Fluminense,2,0
Coritiba,Sport Recife,0,0
Goias,Palmeiras,1,0
Santos,Chapecoense-SC,3,1
Figueirense,Gremio,0,2
Sao Paulo,Internacional,2,0
Vasco,Atletico-MG,1,2
Athletico-PR,Joinville,0,0
Chapecoense-SC,Ponte Preta,0,0
Cruzeiro,Figueirense,5,1
Avai,Coritiba,0,2
Fluminense,Flamengo RJ,1,3
Gremio,Goias,2,1
Palmeiras,Corinthians,3,3
Sport Recife,Santos,1,1
Atletico-MG,Avai,2,0
Internacional,Palmeiras,1,0
Ponte Preta,Vasco,0,1
Figueirense,Athletico-PR,1,1
Corinthians,Gremio,1,1
Coritiba,Fluminense,1,1
Santos,Sao Paulo,3,0
Goias,Sport Recife,1,0
Flamengo RJ,Cruzeiro,2,0
Joinville,Chapecoense-SC,0,0
Coritiba,Internacional,0,1
Palmeiras,Figueirense,2,0
Corinthians,Joinville,3,0
Ponte Preta,Santos,3,1
Chapecoense-SC,Flamengo RJ,1,3
Cruzeiro,Atletico-MG,1,1
Gremio,Sao Paulo,1,2
Vasco,Athletico-PR,2,0
Avai,Goias,2,1
Sport Recife,Fluminense,1,0
Fluminense,Palmeiras,1,4
Goias,Ponte Preta,1,2
Joinville,Sport Recife,1,1
Athletico-PR,Gremio,1,2
Figueirense,Avai,0,1
Cruzeiro,Vasco,2,2
Internacional,Corinthians,2,1
Santos,Atletico-MG,4,0
Sao Paulo,Chapecoense-SC,0,0
Flamengo RJ,Coritiba,0,2
Internacional,Figueirense,1,1
Palmeiras,Gremio,3,2
Ponte Preta,Fluminense,3,1
Corinthians,Santos,2,0
Goias,Joinville,3,0
Atletico-MG,Flamengo RJ,4,1
Avai,Sao Paulo,2,1
Vasco,Sport Recife,2,1
Chapecoense-SC,Cruzeiro,0,2
Coritiba,Athletico-PR,2,0
Fluminense,Goias,2,0
Gremio,Avai,3,1
Athletico-PR,Ponte Preta,1,2
Santos,Internacional,3,1
Figueirense,Corinthians,1,3
Flamengo RJ,Vasco,1,2
Joinville,Atletico-MG,2,2
Sao Paulo,Palmeiras,1,1
Cruzeiro,Coritiba,2,0
Sport Recife,Chapecoense-SC,3,0
Coritiba,Atletico-MG,0,3
Internacional,Sport Recife,2,1
Sao Paulo,Athletico-PR,1,0
Avai,Vasco,1,1
Flamengo RJ,Joinville,2,0
Cruzeiro,Gremio,0,0
Goias,Figueirense,2,3
Ponte Preta,Corinthians,2,2
Santos,Fluminense,3,1
Chapecoense-SC,Palmeiras,5,1
Atletico-MG,Internacional,2,1
Sport Recife,Avai,3,0
Figueirense,Flamengo RJ,3,0
Joinville,Coritiba,3,1
Palmeiras,Ponte Preta,0,1
Athletico-PR,Cruzeiro,2,2
Fluminense,Sao Paulo,2,0
Corinthians,Goias,3,0
Vasco,Chapecoense-SC,1,1
Gremio,Santos,1,0
Avai,Palmeiras,1,3
Joinville,Figueirense,1,0
Cruzeiro,Fluminense,2,0
Ponte Preta,Coritiba,3,0
Athletico-PR,Corinthians,1,4
Flamengo RJ,Internacional,0,1
Sao Paulo,Vasco,2,2
Gremio,Chapecoense-SC,2,3
Santos,Goias,3,1
Sport Recife,Atletico-MG,4,1
Fluminense,Athletico-PR,0,1
Figueirense,Santos,0,0
Internacional,Joinville,1,0
Palmeiras,Sport Recife,0,2
Chapecoense-SC,Avai,0,0
Corinthians,Flamengo RJ,1,0
Coritiba,Sao Paulo,1,2
Vasco,Gremio,0,0
Goias,Cruzeiro,0,1
Atletico-MG,Ponte Preta,2,1
Sao Paulo,Sport Recife,3,0
Avai,Cruzeiro,1,1
Ponte Preta,Joinville,1,0
Coritiba,Figueirense,1,1
Atletico-MG,Corinthians,0,3
Chapecoense-SC,Athletico-PR,0,0
Gremio,Flamengo RJ,2,0
Santos,Palmeiras,2,1
Vasco,Fluminense,0,1
Goias,Internacional,2,1
Internacional,Ponte Preta,1,0
Athletico-PR,Avai,2,1
Corinthians,Coritiba,2,1
Fluminense,Chapecoense-SC,2,3
Cruzeiro,Sao Paulo,2,1
Figueirense,Atletico-MG,0,1
Flamengo RJ,Goias,4,1
Palmeiras,Vasco,0,2
Joinville,Santos,0,0
Sport Recife,Gremio,1,0
Cruzeiro,Sport Recife,3,0
Goias,Coritiba,1,3
Athletico-PR,Palmeiras,3,3
Avai,Joinville,2,1
Ponte Preta,Figueirense,0,1
Chapecoense-SC,Internacional,1,0
Gremio,Fluminense,1,0
Santos,Flamengo RJ,0,0
Sao Paulo,Atletico-MG,4,2
Vasco,Corinthians,1,1
Palmeiras,Cruzeiro,1,1
Atletico-MG,Goias,2,2
Corinthians,Sao Paulo,6,1
Figueirense,Chapecoense-SC,0,0
Internacional,Gremio,1,0
Joinville,Vasco,1,2
Flamengo RJ,Ponte Preta,1,1
Coritiba,Santos,1,0
Fluminense,Avai,3,1
Sport Recife,Athletico-PR,0,0
Sao Paulo,Figueirense,3,2
Fluminense,Internacional,1,1
Avai,Ponte Preta,1,0
Cruzeiro,Joinville,3,0
Gremio,Atletico-MG,2,1
Sport Recife,Corinthians,2,0
Chapecoense-SC,Goias,1,3
Palmeiras,Coritiba,0,2
Vasco,Santos,1,0
Athletico-PR,Flamengo RJ,3,0
Atletico-MG,Chapecoense-SC,3,0
Corinthians,Avai,1,1
Coritiba,Vasco,0,0
Figueirense,Fluminense,1,0
Flamengo RJ,Palmeiras,1,2
Goias,Sao Paulo,0,1
Internacional,Cruzeiro,2,0
Joinville,Gremio,0,2
Ponte Preta,Sport Recife,0,1
Santos,Athletico-PR,5,1
Flamengo RJ,Sport Recife,1,0
Palmeiras,Athletico-PR,4,0
Atletico-MG,Santos,1,0
Coritiba,Cruzeiro,1,0
Botafogo RJ,Sao Paulo,0,1
Santa Cruz,Vitoria,4,1
America MG,Fluminense,0,1
Corinthians,Gremio,0,0
Figueirense,Ponte Preta,0,0
Internacional,Chapecoense-SC,0,0
Ponte Preta,Palmeiras,2,1
Fluminense,Santa Cruz,2,2
Cruzeiro,Figueirense,2,2
Athletico-PR,Atletico-MG,1,1
Santos,Coritiba,2,1
Chapecoense-SC,America MG,3,1
Gremio,Flamengo RJ,1,0
Sao Paulo,Internacional,1,2
Vitoria,Corinthians,3,2
Sport Recife,Botafogo RJ,1,1
Botafogo RJ,Athletico-PR,2,1
Figueirense,Santos,2,2
America MG,Vitoria,1,1
Flamengo RJ,Chapecoense-SC,2,2
Coritiba,Sao Paulo,1,1
Palmeiras,Fluminense,2,0
Santa Cruz,Cruzeiro,4,1
Corinthians,Ponte Preta,3,0
Internacional,Sport Recife,1,0
Atletico-MG,Gremio,0,3
Cruzeiro,America MG,1,1
Athletico-PR,Figueirense,2,1
Chapecoense-SC,Santa Cruz,1,1
Ponte Preta,Flamengo RJ,1,2
Sport Recife,Corinthians,0,2
Fluminense,Botafogo RJ,1,0
Sao Paulo,Palmeiras,1,0
Vitoria,Atletico-MG,1,1
Gremio,Coritiba,2,0
Santos,Internacional,0,1
Internacional,Athletico-PR,1,0
Corinthians,Santos,1,0
Coritiba,Chapecoense-SC,3,4
Santa Cruz,Sport Recife,0,1
Atletico-MG,Fluminense,1,1
Botafogo RJ,Cruzeiro,0,1
Figueirense,Sao Paulo,1,0
America MG,Ponte Preta,1,2
Flamengo RJ,Vitoria,1,0
Palmeiras,Gremio,4,3
Athletico-PR,Santa Cruz,1,0
Chapecoense-SC,Fluminense,0,0
Corinthians,Coritiba,2,1
America MG,Figueirense,1,0
Santos,Botafogo RJ,3,0
Flamengo RJ,Palmeiras,1,2
Gremio,Ponte Preta,1,0
Sport Recife,Atletico-MG,4,4
Vitoria,Internacional,1,0
Cruzeiro,Sao Paulo,0,1
Internacional,America MG,3,1
Ponte Preta,Chapecoense-SC,2,1
Fluminense,Gremio,1,1
Sao Paulo,Athletico-PR,1,2
Botafogo RJ,Vitoria,1,1
Coritiba,Sport Recife,3,2
Atletico-MG,Cruzeiro,2,3
Figueirense,Flamengo RJ,1,0
Palmeiras,Corinthians,1,0
Santa Cruz,Santos,0,2
Chapecoense-SC,Gremio,3,3
Ponte Preta,Athletico-PR,3,2
Sao Paulo,Vitoria,2,0
Botafogo RJ,America MG,3,1
Santa Cruz,Figueirense,1,0
Santos,Sport Recife,2,0
Coritiba,Palmeiras,2,2
Cruzeiro,Flamengo RJ,0,1
Internacional,Atletico-MG,2,0
Fluminense,Corinthians,1,0
Palmeiras,Santa Cruz,3,1
Athletico-PR,Santos,1,0
America MG,Coritiba,2,1
Atletico-MG,Ponte Preta,3,0
Vitoria,Chapecoense-SC,1,2
Corinthians,Botafogo RJ,3,1
Figueirense,Internacional,3,2
Flamengo RJ,Sao Paulo,2,2
Sport Recife,Fluminense,2,1
Gremio,Cruzeiro,2,0
Palmeiras,America MG,2,0
Ponte Preta,Cruzeiro,0,4
Botafogo RJ,Figueirense,0,0
Santa Cruz,Flamengo RJ,0,1
Atletico-MG,Corinthians,2,1
Fluminense,Santos,2,4
Chapecoense-SC,Athletico-PR,0,0
Gremio,Vitoria,1,2
Sao Paulo,Sport Recife,0,0
Coritiba,Internacional,1,1
Cruzeiro,Palmeiras,2,1
Corinthians,Santa Cruz,2,1
America MG,Atletico-MG,0,1
Athletico-PR,Gremio,2,0
Flamengo RJ,Fluminense,1,2
Internacional,Botafogo RJ,2,3
Santos,Sao Paulo,3,0
Vitoria,Ponte Preta,1,1
Figueirense,Coritiba,0,0
Sport Recife,Chapecoense-SC,5,1
Flamengo RJ,Internacional,1,0
Gremio,Santos,3,2
Vitoria,Sport Recife,3,2
Chapecoense-SC,Cruzeiro,3,2
